protocol,flow_duration,total_forward_packets,total_backward_packets,total_forward_packets_length,total_backward_packets_length,forward_packet_length_mean,backward_packet_length_mean,forward_packets_per_second,backward_packets_per_second,forward_iat_mean,backward_iat_mean,flow_iat_mean,flow_packets_per_seconds,flow_bytes_per_seconds,label
17,305,2,0,2944,0,1472,0,6557.377049,0,305,0,305,6557.377049,9652459.016,R2L
17,25245,150,0,65424,0,436.16,0,5941.770648,0,169.4295302,0,169.4295302,5941.770648,2591562.686,R2L
17,4661,4,0,5856,0,1464,0,858.1849389,0,1553.666667,0,1553.666667,858.1849389,1256382.75,R2L
17,46,2,0,796,0,398,0,43478.26087,0,46,0,46,43478.26087,17304347.83,R2L
17,18404,200,0,88000,0,440,0,10867.20278,0,92.48241206,0,92.48241206,10867.20278,4781569.224,R2L
17,47,2,0,148,0,74,0,42553.19149,0,47,0,47,42553.19149,3148936.17,R2L
17,29497,200,0,88000,0,440,0,6780.350544,0,148.2261307,0,148.2261307,6780.350544,2983354.239,R2L
17,115,2,0,2944,0,1472,0,17391.30435,0,115,0,115,17391.30435,25600000,R2L
17,273,2,0,2816,0,1408,0,7326.007326,0,273,0,273,7326.007326,10315018.32,R2L
17,241,2,0,2912,0,1456,0,8298.755187,0,241,0,241,8298.755187,12082987.55,R2L
17,23496,90,0,39600,0,440,0,3830.439224,0,264,0,264,3830.439224,1685393.258,R2L
17,55,2,0,330,0,165,0,36363.63636,0,55,0,55,36363.63636,6000000,R2L
17,1000,4,0,5888,0,1472,0,4000,0,333.3333333,0,333.3333333,4000,5888000,R2L
17,33734,200,0,88000,0,440,0,5928.736586,0,169.5175879,0,169.5175879,5928.736586,2608644.098,R2L
17,43,2,0,656,0,328,0,46511.62791,0,43,0,43,46511.62791,15255813.95,R2L
17,44,2,0,2464,0,1232,0,45454.54545,0,44,0,44,45454.54545,56000000,R2L
17,225,2,0,820,0,410,0,8888.888889,0,225,0,225,8888.888889,3644444.444,R2L
17,402,6,0,8832,0,1472,0,14925.37313,0,80.4,0,80.4,14925.37313,21970149.25,R2L
17,4,2,0,1738,0,869,0,500000,0,4,0,4,500000,434500000,R2L
17,243,2,0,1902,0,951,0,8230.452675,0,243,0,243,8230.452675,7827160.494,R2L
17,29618,178,0,77888,0,437.5730337,0,6009.85887,0,167.3333333,0,167.3333333,6009.85887,2629752.178,R2L
17,47,2,0,2710,0,1355,0,42553.19149,0,47,0,47,42553.19149,57659574.47,R2L
17,189,2,0,2928,0,1464,0,10582.01058,0,189,0,189,10582.01058,15492063.49,R2L
17,173,2,0,2896,0,1448,0,11560.69364,0,173,0,173,11560.69364,16739884.39,R2L
17,273261,200,0,87280,0,436.4,0,731.9010031,0,1373.170854,0,1373.170854,731.9010031,319401.5977,R2L
17,226,2,0,2304,0,1152,0,8849.557522,0,226,0,226,8849.557522,10194690.27,R2L
17,42788,174,0,75984,0,436.6896552,0,4066.560718,0,247.3294798,0,247.3294798,4066.560718,1775824.998,R2L
17,246,4,0,5888,0,1472,0,16260.1626,0,82,0,82,16260.1626,23934959.35,R2L
17,259194,174,0,75984,0,436.6896552,0,671.3118359,0,1498.231214,0,1498.231214,671.3118359,293154.9341,R2L
17,13107,4,0,5696,0,1424,0,305.1804379,0,4369,0,4369,305.1804379,434576.9436,R2L
17,1527,4,0,5888,0,1472,0,2619.51539,0,509,0,509,2619.51539,3855926.654,R2L
17,31698,200,0,88000,0,440,0,6309.546344,0,159.2864322,0,159.2864322,6309.546344,2776200.391,R2L
17,26840,150,0,65424,0,436.16,0,5588.673621,0,180.1342282,0,180.1342282,5588.673621,2437555.887,R2L
17,2123,4,0,5888,0,1472,0,1884.126236,0,707.6666667,0,707.6666667,1884.126236,2773433.82,R2L
17,46103,174,0,75984,0,436.6896552,0,3774.157864,0,266.4913295,0,266.4913295,3774.157864,1648135.696,R2L
17,55,2,0,2896,0,1448,0,36363.63636,0,55,0,55,36363.63636,52654545.45,R2L
17,36330,170,0,74800,0,440,0,4679.328379,0,214.9704142,0,214.9704142,4679.328379,2058904.487,R2L
17,20708,2,2,70,126,35,63,96.58103149,96.58103149,3,1,6902.666667,193.162063,9464.941086,R2L
17,35164,200,0,88000,0,440,0,5687.635081,0,176.7035176,0,176.7035176,5687.635081,2502559.436,R2L
17,294451,178,0,77888,0,437.5730337,0,604.5148429,0,1663.564972,0,1663.564972,604.5148429,264519.3937,R2L
17,33767,200,0,88000,0,440,0,5922.942518,0,169.6834171,0,169.6834171,5922.942518,2606094.708,R2L
17,126937,200,0,87280,0,436.4,0,1575.584739,0,637.8743719,0,637.8743719,1575.584739,687585.18,R2L
17,34209,200,0,87280,0,436.4,0,5846.414686,0,171.9045226,0,171.9045226,5846.414686,2551375.369,R2L
17,26437,158,0,69232,0,438.1772152,0,5976.472368,0,168.388535,0,168.388535,5976.472368,2618754.019,R2L
17,69,2,0,2800,0,1400,0,28985.50725,0,69,0,69,28985.50725,40579710.14,R2L
17,16605,200,0,88000,0,440,0,12044.56489,0,83.44221106,0,83.44221106,12044.56489,5299608.552,R2L
17,31233,200,0,88000,0,440,0,6403.483495,0,156.9497487,0,156.9497487,6403.483495,2817532.738,R2L
17,15,2,0,750,0,375,0,133333.3333,0,15,0,15,133333.3333,50000000,R2L
17,40863,200,0,87280,0,436.4,0,4894.40325,0,205.3417085,0,205.3417085,4894.40325,2135917.578,R2L
17,51,2,0,992,0,496,0,39215.68627,0,51,0,51,39215.68627,19450980.39,R2L
17,48,2,0,2096,0,1048,0,41666.66667,0,48,0,48,41666.66667,43666666.67,R2L
17,202,2,0,2832,0,1416,0,9900.990099,0,202,0,202,9900.990099,14019801.98,R2L
17,202053,200,0,88000,0,440,0,989.8392996,0,1015.341709,0,1015.341709,989.8392996,435529.2918,R2L
17,2,2,0,598,0,299,0,1000000,0,2,0,2,1000000,299000000,R2L
17,82006,200,0,88000,0,440,0,2438.845938,0,412.0904523,0,412.0904523,2438.845938,1073092.213,R2L
17,21,2,0,808,0,404,0,95238.09524,0,21,0,21,95238.09524,38476190.48,R2L
17,25345,150,0,65424,0,436.16,0,5918.327086,0,170.1006711,0,170.1006711,5918.327086,2581337.542,R2L
17,244684,200,0,88000,0,440,0,817.380785,0,1229.567839,0,1229.567839,817.380785,359647.5454,R2L
17,47,2,0,1070,0,535,0,42553.19149,0,47,0,47,42553.19149,22765957.45,R2L
17,7,2,0,866,0,433,0,285714.2857,0,7,0,7,285714.2857,123714285.7,R2L
17,7,2,0,926,0,463,0,285714.2857,0,7,0,7,285714.2857,132285714.3,R2L
17,85,2,0,630,0,315,0,23529.41176,0,85,0,85,23529.41176,7411764.706,R2L
17,2,2,0,2592,0,1296,0,1000000,0,2,0,2,1000000,1296000000,R2L
17,215781,200,0,88000,0,440,0,926.8656647,0,1084.326633,0,1084.326633,926.8656647,407820.8925,R2L
17,46,2,0,216,0,108,0,43478.26087,0,46,0,46,43478.26087,4695652.174,R2L
17,228,2,0,710,0,355,0,8771.929825,0,228,0,228,8771.929825,3114035.088,R2L
17,17895,200,0,88000,0,440,0,11176.30623,0,89.92462312,0,89.92462312,11176.30623,4917574.742,R2L
17,33302,200,0,88000,0,440,0,6005.645307,0,167.3467337,0,167.3467337,6005.645307,2642483.935,R2L
17,32813,200,0,87280,0,436.4,0,6095.145217,0,164.8894472,0,164.8894472,6095.145217,2659921.373,R2L
17,42,2,0,2192,0,1096,0,47619.04762,0,42,0,42,47619.04762,52190476.19,R2L
17,48,2,0,1008,0,504,0,41666.66667,0,48,0,48,41666.66667,21000000,R2L
17,224,2,0,72,0,36,0,8928.571429,0,224,0,224,8928.571429,321428.5714,R2L
17,21,2,0,2928,0,1464,0,95238.09524,0,21,0,21,95238.09524,139428571.4,R2L
17,274654,150,0,65424,0,436.16,0,546.141691,0,1843.315436,0,1843.315436,546.141691,238205.1599,R2L
17,321442,200,0,87280,0,436.4,0,622.1962282,0,1615.286432,0,1615.286432,622.1962282,271526.434,R2L
17,2,2,0,1484,0,742,0,1000000,0,2,0,2,1000000,742000000,R2L
17,53,2,0,84,0,42,0,37735.84906,0,53,0,53,37735.84906,1584905.66,R2L
17,20752,194,0,84928,0,437.7731959,0,9348.49653,0,107.5233161,0,107.5233161,9348.49653,4092521.203,R2L
17,46,2,0,2252,0,1126,0,43478.26087,0,46,0,46,43478.26087,48956521.74,R2L
17,21119,200,0,88000,0,440,0,9470.145367,0,106.1256281,0,106.1256281,9470.145367,4166863.961,R2L
17,16753,200,0,88000,0,440,0,11938.16033,0,84.18592965,0,84.18592965,11938.16033,5252790.545,R2L
17,15,2,0,2480,0,1240,0,133333.3333,0,15,0,15,133333.3333,165333333.3,R2L
17,19,2,0,648,0,324,0,105263.1579,0,19,0,19,105263.1579,34105263.16,R2L
17,20817,2,2,90,172,45,86,96.07532305,96.07532305,3,3,6939,192.1506461,12585.86732,R2L
17,227,2,0,78,0,39,0,8810.572687,0,227,0,227,8810.572687,343612.3348,R2L
17,31384,200,0,88000,0,440,0,6372.673974,0,157.7085427,0,157.7085427,6372.673974,2803976.549,R2L
17,3601,4,0,5888,0,1472,0,1110.802555,0,1200.333333,0,1200.333333,1110.802555,1635101.361,R2L
17,36359,174,0,76272,0,438.3448276,0,4785.610165,0,210.1676301,0,210.1676301,4785.610165,2097747.463,R2L
17,1,2,0,1798,0,899,0,2000000,0,1,0,1,2000000,1798000000,R2L
17,2,2,0,824,0,412,0,1000000,0,2,0,2,1000000,412000000,R2L
17,24815,194,0,84928,0,437.7731959,0,7817.852106,0,128.5751295,0,128.5751295,7817.852106,3422446.101,R2L
17,31430,200,0,88000,0,440,0,6363.347121,0,157.9396985,0,157.9396985,6363.347121,2799872.733,R2L
17,29917,170,0,74800,0,440,0,5682.38794,0,177.0236686,0,177.0236686,5682.38794,2500250.694,R2L
17,3,2,0,1742,0,871,0,666666.6667,0,3,0,3,666666.6667,580666666.7,R2L
17,3,2,0,870,0,435,0,666666.6667,0,3,0,3,666666.6667,290000000,R2L
17,20917,2,2,84,204,42,102,95.61600612,95.61600612,1,1,6972.333333,191.2320122,13768.70488,R2L
17,3,2,0,872,0,436,0,666666.6667,0,3,0,3,666666.6667,290666666.7,R2L
17,222122,200,0,88000,0,440,0,900.4060831,0,1116.190955,0,1116.190955,900.4060831,396178.6766,R2L
17,267,2,0,2256,0,1128,0,7490.636704,0,267,0,267,7490.636704,8449438.202,R2L
17,293306,174,0,76272,0,438.3448276,0,593.2370971,0,1695.410405,0,1695.410405,593.2370971,260042.413,R2L
17,763,4,0,5888,0,1472,0,5242.463958,0,254.3333333,0,254.3333333,5242.463958,7716906.946,R2L
17,32954,200,0,88000,0,440,0,6069.065971,0,165.5979899,0,165.5979899,6069.065971,2670389.027,R2L
17,18737,200,0,88000,0,440,0,10674.06735,0,94.15577889,0,94.15577889,10674.06735,4696589.635,R2L
17,235,2,0,2784,0,1392,0,8510.638298,0,235,0,235,8510.638298,11846808.51,R2L
17,233,2,0,944,0,472,0,8583.690987,0,233,0,233,8583.690987,4051502.146,R2L
17,1,2,0,1258,0,629,0,2000000,0,1,0,1,2000000,1258000000,R2L
17,8,8,0,3104,0,388,0,1000000,0,1.142857143,0,1.142857143,1000000,388000000,R2L
17,224,2,0,762,0,381,0,8928.571429,0,224,0,224,8928.571429,3401785.714,R2L
17,1762,4,0,5888,0,1472,0,2270.14756,0,587.3333333,0,587.3333333,2270.14756,3341657.208,R2L
17,46,2,0,544,0,272,0,43478.26087,0,46,0,46,43478.26087,11826086.96,R2L
17,45,2,0,1344,0,672,0,44444.44444,0,45,0,45,44444.44444,29866666.67,R2L
17,17,2,0,618,0,309,0,117647.0588,0,17,0,17,117647.0588,36352941.18,R2L
17,61744,150,0,65424,0,436.16,0,2429.385851,0,414.3892617,0,414.3892617,2429.385851,1059600.933,R2L
17,4,2,0,212,0,106,0,500000,0,4,0,4,500000,53000000,R2L
17,35505,200,0,88000,0,440,0,5633.009435,0,178.4170854,0,178.4170854,5633.009435,2478524.152,R2L
17,11,2,0,2362,0,1181,0,181818.1818,0,11,0,11,181818.1818,214727272.7,R2L
17,57514,200,0,88000,0,440,0,3477.414195,0,289.0150754,0,289.0150754,3477.414195,1530062.246,R2L
17,6,2,0,2138,0,1069,0,333333.3333,0,6,0,6,333333.3333,356333333.3,R2L
17,30,2,0,2928,0,1464,0,66666.66667,0,30,0,30,66666.66667,97600000,R2L
17,2,2,0,2346,0,1173,0,1000000,0,2,0,2,1000000,1173000000,R2L
17,31798,200,0,88000,0,440,0,6289.703755,0,159.7889447,0,159.7889447,6289.703755,2767469.652,R2L
17,122,2,0,374,0,187,0,16393.44262,0,122,0,122,16393.44262,3065573.77,R2L
17,34502,174,0,76272,0,438.3448276,0,5043.185902,0,199.433526,0,199.433526,5043.185902,2210654.455,R2L
17,34234,200,0,87280,0,436.4,0,5842.145236,0,172.0301508,0,172.0301508,5842.145236,2549512.181,R2L
17,29366,170,0,74800,0,440,0,5789.007696,0,173.7633136,0,173.7633136,5789.007696,2547163.386,R2L
17,49,2,0,596,0,298,0,40816.32653,0,49,0,49,40816.32653,12163265.31,R2L
17,3,2,0,1650,0,825,0,666666.6667,0,3,0,3,666666.6667,550000000,R2L
17,2,2,0,56,0,28,0,1000000,0,2,0,2,1000000,28000000,R2L
17,3162,4,0,5792,0,1448,0,1265.022138,0,1054,0,1054,1265.022138,1831752.056,R2L
17,29693,200,0,88000,0,440,0,6735.594248,0,149.2110553,0,149.2110553,6735.594248,2963661.469,R2L
17,237,2,0,1136,0,568,0,8438.818565,0,237,0,237,8438.818565,4793248.945,R2L
17,222,2,0,1210,0,605,0,9009.009009,0,222,0,222,9009.009009,5450450.45,R2L
17,237,2,0,2336,0,1168,0,8438.818565,0,237,0,237,8438.818565,9856540.084,R2L
17,49,2,0,1856,0,928,0,40816.32653,0,49,0,49,40816.32653,37877551.02,R2L
17,39122,200,0,88000,0,440,0,5112.213077,0,196.5929648,0,196.5929648,5112.213077,2249373.754,R2L
17,49,2,0,1140,0,570,0,40816.32653,0,49,0,49,40816.32653,23265306.12,R2L
17,224,2,0,842,0,421,0,8928.571429,0,224,0,224,8928.571429,3758928.571,R2L
17,49440,200,0,88000,0,440,0,4045.307443,0,248.4422111,0,248.4422111,4045.307443,1779935.275,R2L
17,2237,4,0,5472,0,1368,0,1788.109075,0,745.6666667,0,745.6666667,1788.109075,2446133.214,R2L
17,198735,200,0,88000,0,440,0,1006.36526,0,998.6683417,0,998.6683417,1006.36526,442800.7145,R2L
17,47,2,0,1202,0,601,0,42553.19149,0,47,0,47,42553.19149,25574468.09,R2L
17,6,2,0,1864,0,932,0,333333.3333,0,6,0,6,333333.3333,310666666.7,R2L
17,47,2,0,1368,0,684,0,42553.19149,0,47,0,47,42553.19149,29106382.98,R2L
17,68999,200,0,88000,0,440,0,2898.592733,0,346.7286432,0,346.7286432,2898.592733,1275380.803,R2L
17,2,2,0,2458,0,1229,0,1000000,0,2,0,2,1000000,1229000000,R2L
17,4,2,0,618,0,309,0,500000,0,4,0,4,500000,154500000,R2L
17,87,2,0,630,0,315,0,22988.50575,0,87,0,87,22988.50575,7241379.31,R2L
17,20773,2,2,76,140,38,70,96.27882347,96.27882347,2,5,6924.333333,192.5576469,10398.11294,R2L
17,75558,200,0,88000,0,440,0,2646.973186,0,379.6884422,0,379.6884422,2646.973186,1164668.202,R2L
17,10,2,0,1240,0,620,0,200000,0,10,0,10,200000,124000000,R2L
17,213761,200,0,88000,0,440,0,935.6243655,0,1074.175879,0,1074.175879,935.6243655,411674.7208,R2L
17,47,2,0,548,0,274,0,42553.19149,0,47,0,47,42553.19149,11659574.47,R2L
17,507,6,0,8832,0,1472,0,11834.31953,0,101.4,0,101.4,11834.31953,17420118.34,R2L
17,258,2,0,2928,0,1464,0,7751.937984,0,258,0,258,7751.937984,11348837.21,R2L
17,45,2,0,604,0,302,0,44444.44444,0,45,0,45,44444.44444,13422222.22,R2L
17,241,2,0,516,0,258,0,8298.755187,0,241,0,241,8298.755187,2141078.838,R2L
17,2,2,0,1198,0,599,0,1000000,0,2,0,2,1000000,599000000,R2L
17,49,2,0,74,0,37,0,40816.32653,0,49,0,49,40816.32653,1510204.082,R2L
17,17662,200,0,88000,0,440,0,11323.7459,0,88.75376884,0,88.75376884,11323.7459,4982448.194,R2L
17,270,2,0,2014,0,1007,0,7407.407407,0,270,0,270,7407.407407,7459259.259,R2L
17,34958,150,0,65424,0,436.16,0,4290.863322,0,234.6174497,0,234.6174497,4290.863322,1871502.946,R2L
17,7,2,0,1182,0,591,0,285714.2857,0,7,0,7,285714.2857,168857142.9,R2L
17,20686,2,2,64,96,32,48,96.68374746,96.68374746,1,2,6895.333333,193.3674949,7734.699797,R2L
17,20632,2,2,86,242,43,121,96.93679721,96.93679721,2,3,6877.333333,193.8735944,15897.63474,R2L
17,233745,200,0,88000,0,440,0,855.6332756,0,1174.59799,0,1174.59799,855.6332756,376478.6413,R2L
17,46,2,0,1646,0,823,0,43478.26087,0,46,0,46,43478.26087,35782608.7,R2L
17,4,2,0,1472,0,736,0,500000,0,4,0,4,500000,368000000,R2L
17,21456,200,0,88000,0,440,0,9321.401939,0,107.8190955,0,107.8190955,9321.401939,4101416.853,R2L
17,25333,194,0,84928,0,437.7731959,0,7657.9955,0,131.2590674,0,131.2590674,7657.9955,3352465.164,R2L
17,257952,200,0,87280,0,436.4,0,775.3380474,0,1296.241206,0,1296.241206,775.3380474,338357.5239,R2L
17,2,2,0,1196,0,598,0,1000000,0,2,0,2,1000000,598000000,R2L
17,253,2,0,744,0,372,0,7905.13834,0,253,0,253,7905.13834,2940711.462,R2L
17,23768,194,0,84928,0,437.7731959,0,8162.234938,0,123.1502591,0,123.1502591,8162.234938,3573207.674,R2L
17,223788,200,0,88000,0,440,0,893.7029689,0,1124.562814,0,1124.562814,893.7029689,393229.3063,R2L
17,42356,150,0,65424,0,436.16,0,3541.410898,0,284.2684564,0,284.2684564,3541.410898,1544621.777,R2L
17,297614,200,0,88000,0,440,0,672.0113973,0,1495.547739,0,1495.547739,672.0113973,295685.0148,R2L
17,80291,178,0,77888,0,437.5730337,0,2216.935896,0,453.6214689,0,453.6214689,2216.935896,970071.3654,R2L
17,20827,2,2,62,254,31,127,96.02919287,96.02919287,2,2,6942.333333,192.0583857,15172.61247,R2L
17,6,2,0,698,0,349,0,333333.3333,0,6,0,6,333333.3333,116333333.3,R2L
17,3,2,0,1548,0,774,0,666666.6667,0,3,0,3,666666.6667,516000000,R2L
17,45,2,0,1790,0,895,0,44444.44444,0,45,0,45,44444.44444,39777777.78,R2L
17,252,2,0,2304,0,1152,0,7936.507937,0,252,0,252,7936.507937,9142857.143,R2L
17,48,2,0,478,0,239,0,41666.66667,0,48,0,48,41666.66667,9958333.333,R2L
17,214,2,0,2816,0,1408,0,9345.794393,0,214,0,214,9345.794393,13158878.5,R2L
17,4,2,0,2446,0,1223,0,500000,0,4,0,4,500000,611500000,R2L
17,216737,200,0,88000,0,440,0,922.7773753,0,1089.130653,0,1089.130653,922.7773753,406022.0452,R2L
17,24656,194,0,84928,0,437.7731959,0,7868.267359,0,127.7512953,0,127.7512953,7868.267359,3444516.548,R2L
17,50,2,0,2400,0,1200,0,40000,0,50,0,50,40000,48000000,R2L
17,59002,150,0,65424,0,436.16,0,2542.286702,0,395.9865772,0,395.9865772,2542.286702,1108843.768,R2L
17,39,2,0,2656,0,1328,0,51282.05128,0,39,0,39,51282.05128,68102564.1,R2L
17,53292,200,0,88000,0,440,0,3752.908504,0,267.798995,0,267.798995,3752.908504,1651279.742,R2L
17,47,2,0,1898,0,949,0,42553.19149,0,47,0,47,42553.19149,40382978.72,R2L
17,277726,150,0,65424,0,436.16,0,540.1006748,0,1863.932886,0,1863.932886,540.1006748,235570.3103,R2L
17,96132,200,0,88000,0,440,0,2080.472683,0,483.0753769,0,483.0753769,2080.472683,915407.9807,R2L
17,214,2,0,2944,0,1472,0,9345.794393,0,214,0,214,9345.794393,13757009.35,R2L
17,48,2,0,1018,0,509,0,41666.66667,0,48,0,48,41666.66667,21208333.33,R2L
17,2,2,0,1890,0,945,0,1000000,0,2,0,2,1000000,945000000,R2L
17,2,2,0,1534,0,767,0,1000000,0,2,0,2,1000000,767000000,R2L
17,742,6,0,2328,0,388,0,8086.253369,0,148.4,0,148.4,8086.253369,3137466.307,R2L
17,5091,4,0,5856,0,1464,0,785.7002554,0,1697,0,1697,785.7002554,1150265.174,R2L
17,43,2,0,1122,0,561,0,46511.62791,0,43,0,43,46511.62791,26093023.26,R2L
17,44,2,0,1562,0,781,0,45454.54545,0,44,0,44,45454.54545,35500000,R2L
17,42,2,0,948,0,474,0,47619.04762,0,42,0,42,47619.04762,22571428.57,R2L
17,5,2,0,714,0,357,0,400000,0,5,0,5,400000,142800000,R2L
17,3,2,0,394,0,197,0,666666.6667,0,3,0,3,666666.6667,131333333.3,R2L
17,228,2,0,2336,0,1168,0,8771.929825,0,228,0,228,8771.929825,10245614.04,R2L
17,1974109,4,0,5888,0,1472,0,2.026230568,0,658036.3333,0,658036.3333,2.026230568,2982.611396,R2L
17,4,2,0,2432,0,1216,0,500000,0,4,0,4,500000,608000000,R2L
17,1,2,0,2236,0,1118,0,2000000,0,1,0,1,2000000,2236000000,R2L
17,2,2,0,1328,0,664,0,1000000,0,2,0,2,1000000,664000000,R2L
17,243716,200,0,88000,0,440,0,820.6272875,0,1224.703518,0,1224.703518,820.6272875,361076.0065,R2L
17,20989,2,2,76,154,38,77,95.288008,95.288008,1,2,6996.333333,190.576016,10958.12092,R2L
17,8,2,0,1958,0,979,0,250000,0,8,0,8,250000,244750000,R2L
17,30803,200,0,88000,0,440,0,6492.874071,0,154.7889447,0,154.7889447,6492.874071,2856864.591,R2L
17,2875,4,0,96,0,24,0,1391.304348,0,958.3333333,0,958.3333333,1391.304348,33391.30435,R2L
17,958,4,0,2328,0,582,0,4175.365344,0,319.3333333,0,319.3333333,4175.365344,2430062.63,R2L
17,102031,200,0,88000,0,440,0,1960.18857,0,512.718593,0,512.718593,1960.18857,862482.9709,R2L
17,28550,200,0,88000,0,440,0,7005.25394,0,143.4673367,0,143.4673367,7005.25394,3082311.734,R2L
17,250,2,0,2652,0,1326,0,8000,0,250,0,250,8000,10608000,R2L
17,257,4,0,5888,0,1472,0,15564.20233,0,85.66666667,0,85.66666667,15564.20233,22910505.84,R2L
17,29706,200,0,88000,0,440,0,6732.646603,0,149.2763819,0,149.2763819,6732.646603,2962364.505,R2L
17,77,2,0,2832,0,1416,0,25974.02597,0,77,0,77,25974.02597,36779220.78,R2L
17,114,2,0,374,0,187,0,17543.85965,0,114,0,114,17543.85965,3280701.754,R2L
17,15874,200,0,88000,0,440,0,12599.21885,0,79.76884422,0,79.76884422,12599.21885,5543656.293,R2L
17,7,2,0,1272,0,636,0,285714.2857,0,7,0,7,285714.2857,181714285.7,R2L
17,12,2,0,202,0,101,0,166666.6667,0,12,0,12,166666.6667,16833333.33,R2L
17,3,2,0,1054,0,527,0,666666.6667,0,3,0,3,666666.6667,351333333.3,R2L
17,225,2,0,2628,0,1314,0,8888.888889,0,225,0,225,8888.888889,11680000,R2L
17,2,2,0,1688,0,844,0,1000000,0,2,0,2,1000000,844000000,R2L
17,47,2,0,1318,0,659,0,42553.19149,0,47,0,47,42553.19149,28042553.19,R2L
17,6,2,0,388,0,194,0,333333.3333,0,6,0,6,333333.3333,64666666.67,R2L
17,1,2,0,802,0,401,0,2000000,0,1,0,1,2000000,802000000,R2L
17,218,2,0,1000,0,500,0,9174.311927,0,218,0,218,9174.311927,4587155.963,R2L
17,6,2,0,370,0,185,0,333333.3333,0,6,0,6,333333.3333,61666666.67,R2L
17,254,2,0,2628,0,1314,0,7874.015748,0,254,0,254,7874.015748,10346456.69,R2L
17,32411,200,0,88000,0,440,0,6170.7445,0,162.8693467,0,162.8693467,6170.7445,2715127.58,R2L
17,5,2,0,80,0,40,0,400000,0,5,0,5,400000,16000000,R2L
17,31485,174,0,76272,0,438.3448276,0,5526.441162,0,181.9942197,0,181.9942197,5526.441162,2422486.899,R2L
17,47,4,0,3344,0,836,0,85106.38298,0,15.66666667,0,15.66666667,85106.38298,71148936.17,R2L
17,64,2,0,858,0,429,0,31250,0,64,0,64,31250,13406250,R2L
17,11,2,0,802,0,401,0,181818.1818,0,11,0,11,181818.1818,72909090.91,R2L
17,29654,158,0,69232,0,438.1772152,0,5328.117623,0,188.8789809,0,188.8789809,5328.117623,2334659.742,R2L
17,45,2,0,2490,0,1245,0,44444.44444,0,45,0,45,44444.44444,55333333.33,R2L
17,44,2,0,2586,0,1293,0,45454.54545,0,44,0,44,45454.54545,58772727.27,R2L
17,55,2,0,2904,0,1452,0,36363.63636,0,55,0,55,36363.63636,52800000,R2L
17,4,2,0,820,0,410,0,500000,0,4,0,4,500000,205000000,R2L
17,44,2,0,1166,0,583,0,45454.54545,0,44,0,44,45454.54545,26500000,R2L
17,217460,200,0,88000,0,440,0,919.7093718,0,1092.763819,0,1092.763819,919.7093718,404672.1236,R2L
17,17356,194,0,84928,0,437.7731959,0,11177.69071,0,89.92746114,0,89.92746114,11177.69071,4893293.386,R2L
17,7,2,0,606,0,303,0,285714.2857,0,7,0,7,285714.2857,86571428.57,R2L
17,25286,194,0,84928,0,437.7731959,0,7672.229692,0,131.015544,0,131.015544,7672.229692,3358696.512,R2L
17,254,2,0,1852,0,926,0,7874.015748,0,254,0,254,7874.015748,7291338.583,R2L
17,31603,200,0,88000,0,440,0,6328.513116,0,158.8090452,0,158.8090452,6328.513116,2784545.771,R2L
17,249,2,0,2710,0,1355,0,8032.128514,0,249,0,249,8032.128514,10883534.14,R2L
17,3,2,0,1398,0,699,0,666666.6667,0,3,0,3,666666.6667,466000000,R2L
17,29330,178,0,77888,0,437.5730337,0,6068.871463,0,165.7062147,0,165.7062147,6068.871463,2655574.497,R2L
17,52,2,0,618,0,309,0,38461.53846,0,52,0,52,38461.53846,11884615.38,R2L
17,85,2,0,328,0,164,0,23529.41176,0,85,0,85,23529.41176,3858823.529,R2L
17,46,2,0,1074,0,537,0,43478.26087,0,46,0,46,43478.26087,23347826.09,R2L
17,7,2,0,1174,0,587,0,285714.2857,0,7,0,7,285714.2857,167714285.7,R2L
17,9,2,0,478,0,239,0,222222.2222,0,9,0,9,222222.2222,53111111.11,R2L
17,2,2,0,2178,0,1089,0,1000000,0,2,0,2,1000000,1089000000,R2L
17,213,2,0,1958,0,979,0,9389.671362,0,213,0,213,9389.671362,9192488.263,R2L
17,246,2,0,2896,0,1448,0,8130.081301,0,246,0,246,8130.081301,11772357.72,R2L
17,47,2,0,1954,0,977,0,42553.19149,0,47,0,47,42553.19149,41574468.09,R2L
17,28862,200,0,88000,0,440,0,6929.526713,0,145.0351759,0,145.0351759,6929.526713,3048991.754,R2L
17,18738,200,0,88000,0,440,0,10673.49771,0,94.16080402,0,94.16080402,10673.49771,4696338.99,R2L
17,20703,2,2,86,204,43,102,96.60435686,96.60435686,2,3,6901,193.2087137,14007.63174,R2L
17,45,2,0,2714,0,1357,0,44444.44444,0,45,0,45,44444.44444,60311111.11,R2L
17,6,2,0,2480,0,1240,0,333333.3333,0,6,0,6,333333.3333,413333333.3,R2L
17,29868,170,0,74800,0,440,0,5691.710192,0,176.7337278,0,176.7337278,5691.710192,2504352.484,R2L
17,222,2,0,1958,0,979,0,9009.009009,0,222,0,222,9009.009009,8819819.82,R2L
17,247,2,0,920,0,460,0,8097.165992,0,247,0,247,8097.165992,3724696.356,R2L
17,80,2,0,2896,0,1448,0,25000,0,80,0,80,25000,36200000,R2L
17,212,2,0,2796,0,1398,0,9433.962264,0,212,0,212,9433.962264,13188679.25,R2L
17,232,2,0,2628,0,1314,0,8620.689655,0,232,0,232,8620.689655,11327586.21,R2L
